age,fitness_level,goal,gender,chest,biceps,legs,thighs,shoulders,exercise,exercise_details,diet_recommendations,rest_days,target_weight_loss,target_biceps_growth,target_belly_measurement,target_chest,target_biceps,target_legs,target_thighs,target_shoulders
69,beginner,general fitness,male,91.88054230188011,38.06111815990134,57.9343823310157,57.61736778168966,123.0451783327732,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.1194801076681673,0.0,85.86734617591534,86.72600462653403,29.674206453162117,54.68690371949242,46.27900641416223,91.05641797192555
47,intermediate,muscle gain,male,116.66234494902324,28.712293814127925,53.77185996990008,49.550445036260655,129.68746414316166,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.563436390950074,88.9822369247649,103.7076613342765,37.505508501907876,62.700595223504365,57.293518017807294,106.82805558115979
37,advanced,muscle gain,male,85.48377714341231,41.47834055654978,63.82089089872496,55.86965454656757,115.8690713707905,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.099547538720826,83.10698474121459,107.98729891045252,43.74673643015687,69.50147732415756,64.06823971617644,112.87576122686114
38,beginner,muscle gain,male,104.0856120828015,28.603867737997486,56.58699028155697,64.98253778314995,111.1525433533879,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.2336273970739455,92.15366916194057,93.48307915796778,33.642913568634555,55.33986752411702,54.7150506453945,109.5716816533249
61,advanced,muscle gain,male,99.80683380022052,32.73018296629813,56.52472448283883,62.73838575494639,104.60631417060907,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.176689521587113,82.16981827605352,108.99145845276811,40.936406541245084,68.46106949527324,63.55607077670015,112.33597094842774
49,intermediate,general fitness,male,103.37807459151928,29.760515589616528,55.387299397742794,46.1732166320098,97.7878576991459,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.012332678215471,0.0,83.32234464770654,86.17256544812265,23.248545321744178,45.782217698196995,43.01867127646656,90.41674593555692
68,beginner,general fitness,male,104.37056911816947,41.75011915373874,59.05655609402851,47.5576492883265,116.26631150222286,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.9051104373409031,0.0,88.88461374851373,88.88298121398407,26.76633587841195,52.70502784621237,49.72096136913563,93.4425737275079
63,intermediate,general fitness,male,98.61609739236988,42.16671627297759,65.43952158468421,54.88806642698654,92.50548766790178,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.8906600404143736,0.0,81.33161455935053,86.79612452036854,21.820425939841392,48.463483749964915,40.728551026607065,87.63764352010179
66,advanced,general fitness,female,119.93692464101332,32.44057778740463,66.71217410916546,49.9040222972943,128.2515034133696,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.4126136175228856,1.7774026650620889,75.44783881800521,77.5194596622834,17.536951405958128,40.4391249476312,35.05527614707288,86.91142421645206
38,intermediate,general fitness,male,119.1777516605219,31.147569420085475,66.09015755366454,46.61938474353662,115.90220822016916,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.2271581977981803,0.0,80.04207448097867,80.48535605670435,21.096853868812858,49.530894490752026,43.26363474240352,93.05000257675333
52,intermediate,muscle gain,female,118.66108818466083,40.471307503903304,62.42387155223774,50.09108985491438,128.37451093071786,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.518956303440605,89.91512524287833,104.50157122099914,35.336531209856574,60.11344165594527,57.48534318227371,107.71725389588758
49,beginner,weight loss,female,119.26797665818057,42.57023943622502,55.60855070116556,46.22356195347605,100.89098041183769,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.513699429488317,0.0,80.45336649251142,94.08862534636923,28.870499007876344,52.760582599989775,47.32535491530794,94.68494078834378
47,intermediate,weight loss,female,112.75543395692895,37.480399882281276,64.69710411616755,55.59824884231298,127.86063255803553,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.849403666223237,0.0,77.72670523519038,84.82237969285549,23.39628386108203,48.82490465671757,43.21476873995815,88.91387338710754
56,intermediate,general fitness,male,119.60066676592162,43.548073514582065,50.787238834842576,54.80500207341271,114.48500568748389,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.8286479480311977,0.0,80.49265883915692,84.14545408486119,23.928961474873503,45.33235258426629,40.87759681686428,93.42616592024592
66,intermediate,general fitness,female,116.23260788462997,32.660876257001675,65.96304814620896,45.126523071123,122.41055864610489,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.135894968004989,0.0,83.35599479132432,83.21559036864758,22.443995937270046,48.80788163778572,44.3802169189089,94.7420651759036
29,beginner,weight loss,male,99.55764229613474,28.037728040347247,65.6045512813315,54.65032791287858,97.1569321085748,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,5.55307662503543,0.0,80.33741591440739,88.43356819135144,28.74444804894061,52.08976616112576,47.18185449251793,97.94313654755757
58,advanced,muscle gain,female,112.46719879341927,28.592859646340827,63.40002226352956,55.396102945219816,110.0044148583129,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.666837750652755,83.95704161107525,103.54624601934432,41.140068028903755,66.79371344931364,63.50691766523766,113.6471459046465
64,advanced,general fitness,male,116.9223745793969,38.3966390459444,51.958508999711555,57.11407482023198,112.75841464344545,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.1107646512262253,1.80075694315313,75.31713604410132,84.96133597378794,19.30783580654974,44.7816867465766,39.166281306214636,81.01069397329307
35,intermediate,muscle gain,male,109.94121257554824,33.15052846157233,69.94682671056594,64.40199448813009,105.71417699280956,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.8375103109315556,89.53967421499794,95.9087939413256,36.52622862335151,62.33549334813184,57.2495722655987,114.43901345607897
38,beginner,weight loss,female,99.79738191979614,28.126291966836355,65.1281838480199,64.65384854104,100.1293094087232,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.185355764642388,0.0,81.19480619739413,89.44934523908867,26.979968725580456,53.1165135775677,49.970735863734106,95.51417246212046
30,intermediate,weight loss,female,87.30265847057488,30.84453709807216,64.69613662015786,55.538586213416444,126.19098965999132,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.386680364577852,0.0,77.9692605579952,89.79799123089867,23.12399955095066,45.61467301295412,44.563439767351646,90.90821778269846
38,advanced,general fitness,male,113.33939279712057,35.61210144065497,51.28015705058623,61.90373395219565,93.40235526420342,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.3162107844719222,1.2304919210825134,75.60267692289132,84.60760258236965,15.354249532152874,43.82213797159054,36.68829247712573,80.81112647227701
25,beginner,muscle gain,female,118.34600055942647,27.42890533924273,57.97410253145797,46.703315399806186,96.15948364407022,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.867694477968801,90.00134882681446,98.17272646466202,32.70957356018291,57.258732758315915,54.14613751886535,105.19320294875418
63,advanced,general fitness,male,97.68621410804742,25.068849978888196,51.72345999293963,55.62309244860151,102.82042132527204,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.190596496852282,1.8148174385223412,78.60285341032152,81.59039241260874,18.520705132834642,41.31484834001026,35.58623923703072,86.22667186448234
57,advanced,weight loss,male,90.31671178461289,43.345960949912254,57.220740136180815,58.578001184479234,126.79080005988237,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,11.120082662877568,0.0,70.23810119507715,77.54322065217042,18.601347935724537,43.54210780593834,39.51629820826034,86.7522753400625
63,beginner,muscle gain,male,96.42763438146945,31.097223815561712,61.40971108714367,56.29457639139097,112.56841481203753,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.8794535042850544,91.302496790358,97.58400332349478,32.05985459623868,59.0774429371143,54.258126431567234,103.51567580062688
24,beginner,general fitness,female,105.39178253623862,29.429962906859725,67.57744376713231,49.6144198890837,104.92694767323823,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.6876488021672456,0.0,89.56816671171717,88.97259626564653,28.534026497011553,51.889085247997414,48.65640557942395,91.73599705406289
40,intermediate,general fitness,male,96.09251511487827,38.96961619456378,55.65875465988994,46.25315972609222,106.10712860869734,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.671770971700827,0.0,84.9157976210429,87.65772551485462,21.795623132762024,47.776019355271444,43.34800123695462,86.92872449850282
61,intermediate,general fitness,male,106.37165555687238,42.06805444361757,62.468293049645496,52.73338569150379,123.51110369862252,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.5658043306038647,0.0,84.00885388034727,89.45285142011825,21.36141604631534,45.7379159163271,44.90810900756257,88.19968587146325
49,advanced,weight loss,male,118.83982812856206,37.64557534687049,53.29303844689611,57.952849955735175,91.07118298356419,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.892374995887803,0.0,71.89505587985775,84.4907810658477,17.997681624291836,42.07557092766992,35.891665522068195,82.55581013377363
28,beginner,general fitness,male,108.47570726576889,30.089655081970633,57.07927713884448,64.83426147311124,90.45356232937559,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.7139387688808956,0.0,85.28473188874621,86.56842919727573,25.96314542545402,50.353398475560304,48.428199493273894,99.81271876715857
39,beginner,muscle gain,female,97.69307781999676,42.23273246708617,68.94474950472666,49.73066902767893,91.84338784539756,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.2783995498992582,93.99466303926515,91.7650539665701,34.86890294242464,57.53525581173969,54.23758048660057,101.70555944083749
39,intermediate,general fitness,female,117.75135400150373,35.208543922544386,64.95281831165462,63.355798194227674,108.76820002478553,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.7705133075919663,0.0,80.40819598438435,80.22892216696255,23.544802479175452,45.532605522095025,44.32900977489187,91.21274201929221
60,advanced,weight loss,female,104.79723440454003,32.62381605920494,60.91611528374344,46.36522799050528,113.249975784327,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,11.654908215633188,0.0,71.38637399165236,75.81928035911834,18.43358460752882,44.58513801481789,38.78385976471415,86.19394448153149
42,advanced,general fitness,female,89.49303394863983,37.09452239265948,55.03393598312323,63.619785478479564,114.97875242031854,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.2374164751767074,1.8276293178320806,79.82691957064567,77.6281731806168,17.10181652033105,40.070255468960035,39.15952348617934,80.20745607033771
39,intermediate,weight loss,male,102.46433518178165,39.01224447276633,57.59410445287777,61.6473353574006,119.24548497602478,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.45952496262545,0.0,77.8823473444651,80.55541921182916,20.8783394879002,48.95416987449713,41.26266843924477,92.24722164871702
